นายชนินทร์ ยังขอเรียกร้องไปยังคณะกรรมการการเลือกตั้ง (กกต.) ปลดล็อกระเบียบฯว่าด้วยวิธีการหาเสียงและลักษณะต้องห้ามในการหาเสียงเลือกตั้งส.ส. เป็นการชั่วคราว เพื่อให้ว่าที่ผู้สมัคร ส.ส. สามารถแจกสิ่งของช่วยเหลือประชาชนที่ได้รับความเดือดร้อน เพราะที่ผ่านมาได้แต่รับฟังความคิดเห็นเท่านั้น แต่ไม่อาจสามารถช่วยเหลือแนวอื่นๆได้เลย เนื่องจากติดระเบียบดังกล่าว จึงขอให้กกต.ช่วยพิจารณา,นายชนินทร์ ยังขอเรียกร้องไปยังคณะกรรมการการเลือกตั้ง (กกต.) ปลดล็อกระเบียบฯว่าด้วยวิธีการหาเสียงและลักษณะต้องห้ามในการหาเสียงเลือกตั้งส.ส. เป็นการชั่วคราว เพื่อให้ว่าที่ผู้สมัคร ส.ส. สามารถแจกสิ่งของช่วยเหลือประชาชนที่ได้รับความเดือดร้อน|เพราะที่ผ่านมาได้แต่รับฟังความคิดเห็นเท่านั้น แต่ไม่อาจสามารถช่วยเหลือแนวอื่นๆได้เลย เนื่องจากติดระเบียบดังกล่าว จึงขอให้กกต.ช่วยพิจารณา|
"วันที่ 8 พฤศจิกายน 2565 นางสาวตรีนุช เทียนทอง รัฐมนตรีว่าการกระทรวงศึกษาธิการ (รมว.ศธ.) เปิดเผยถึงผลการประชุมคณะรัฐมนตรี (ครม.) ซึ่งมี พล.อ.ประยุทธ์ จันทร์โอชา นายกรัฐมนตรี เป็นประธานว่า ที่ประชุมได้พิจารณาอนุมัติปรับเพิ่มอัตราค่าอาหารกลางวันของนักเรียนตั้งแต่ระดับชั้นเด็กเล็กถึงประถมศึกษาปีที่ 6 (ป.6) ของสถานศึกษาในทุกสังกัด ซึ่งมีจำนวน 51,637 โรงเรียน จากปัจจุบันที่ได้รับในอัตรา 21 บาทต่อคนต่อวัน โดยปรับเพิ่มขึ้นในอัตราตามขนาดของโรงเรียน ตามที่กระทรวงศึกษาธิการ (ศธ.) เสนอ เพื่อให้สอดคล้องกับสภาพเศรษฐกิจและสังคมที่มีการเปลี่ยนแปลง ส่งผลให้ค่าใช้จ่ายและวัตถุดิบในการประกอบอาหารมีราคาสูงขึ้น","วันที่ 8 พฤศจิกายน 2565 นางสาวตรีนุช เทียนทอง รัฐมนตรีว่าการกระทรวงศึกษาธิการ (รมว.ศธ.) เปิดเผยถึงผลการประชุมคณะรัฐมนตรี (ครม.) ซึ่งมี พล.อ.ประยุทธ์ จันทร์โอชา นายกรัฐมนตรี เป็นประธานว่า ที่ประชุมได้พิจารณาอนุมัติปรับเพิ่มอัตราค่าอาหารกลางวันของนักเรียนตั้งแต่ระดับชั้นเด็กเล็กถึงประถมศึกษาปีที่ 6 (ป.6) ของสถานศึกษาในทุกสังกัด ซึ่งมีจำนวน 51,637 โรงเรียน จากปัจจุบันที่ได้รับในอัตรา 21 บาทต่อคนต่อวัน|โดยปรับเพิ่มขึ้นในอัตราตามขนาดของโรงเรียน ตามที่กระทรวงศึกษาธิการ (ศธ.) เสนอ เพื่อให้สอดคล้องกับสภาพเศรษฐกิจและสังคมที่มีการเปลี่ยนแปลง ส่งผลให้ค่าใช้จ่ายและวัตถุดิบในการประกอบอาหารมีราคาสูงขึ้น|"
โดยการจัดอาหารให้กับนักเรียนในแต่ละมื้อต้องคำนึงถึงคุณค่าตามหลักโภชนาการ 5 หมู่ที่นักเรียนควรได้รับ และในปริมาณที่เหมาะสม,โดยการจัดอาหารให้กับนักเรียนในแต่ละมื้อต้องคำนึงถึงคุณค่าตามหลักโภชนาการ 5 หมู่ที่นักเรียนควรได้รับ และในปริมาณที่เหมาะสม|
นางสาวตรีนุชกล่าวว่า การปรับเพิ่มค่าอาหารกลางวันให้แก่นักเรียนระดับชั้นเด็กเล็กถึงชั้น ป.6 ในอัตราตามขนาดของโรงเรียนครั้งนี้ แบ่งออกเป็น 4 กลุ่ม ได้แก่,นางสาวตรีนุชกล่าวว่า การปรับเพิ่มค่าอาหารกลางวันให้แก่นักเรียนระดับชั้นเด็กเล็กถึงชั้น ป.6 ในอัตราตามขนาดของโรงเรียนครั้งนี้ แบ่งออกเป็น 4 กลุ่ม ได้แก่|
"กลุ่มแรกโรงเรียนที่มีจำนวนนักเรียน 1-40 คน มีจำนวน 16,691 แห่ง จำนวนนักเรียน 403,768 คน จะได้รับเงินค่าอาหารกลางวัน 36 บาทต่อคนต่อวัน เพิ่มขึ้น 15 บาท หรือคิดเป็นเพิ่มขึ้น 71.43%","กลุ่มแรกโรงเรียนที่มีจำนวนนักเรียน 1-40 คน มีจำนวน 16,691 แห่ง จำนวนนักเรียน 403,768 คน จะได้รับเงินค่าอาหารกลางวัน 36 บาทต่อคนต่อวัน เพิ่มขึ้น 15 บาท หรือคิดเป็นเพิ่มขึ้น 71.43%|"
"กลุ่มที่สอง โรงเรียนที่มีจำนวนนักเรียน 41-100 คน จำนวน 17,437 แห่ง จำนวนนักเรียน 1,126,246 คน ได้รับ 27 บาทต่อคนต่อวัน คิดเป็นเพิ่มขึ้น 28.57% กลุ่มที่สามโรงเรียนที่มีจำนวนนักเรียน 101-120 คน มีจำนวน 1,970 แห่ง ได้รับ 24 บาทต่อคนต่อวัน เพิ่มขึ้น 14.29%","กลุ่มที่สอง โรงเรียนที่มีจำนวนนักเรียน 41-100 คน จำนวน 17,437 แห่ง จำนวนนักเรียน 1,126,246 คน ได้รับ 27 บาทต่อคนต่อวัน คิดเป็นเพิ่มขึ้น 28.57%|กลุ่มที่สามโรงเรียนที่มีจำนวนนักเรียน 101-120 คน มีจำนวน 1,970 แห่ง ได้รับ 24 บาทต่อคนต่อวัน เพิ่มขึ้น 14.29%|"
"และกลุ่มสุดท้าย โรงเรียนที่มีนักเรียนตั้งแต่ 121 คนขึ้นไป มีจำนวน 15,539 แห่ง จำนวนนักเรียน 4,147,557 คน ได้รับค่าอาหารกลางวัน 22 บาทต่อคนต่อวัน เพิ่มขึ้น 4.76%","และกลุ่มสุดท้าย โรงเรียนที่มีนักเรียนตั้งแต่ 121 คนขึ้นไป มีจำนวน 15,539 แห่ง จำนวนนักเรียน 4,147,557 คน ได้รับค่าอาหารกลางวัน 22 บาทต่อคนต่อวัน เพิ่มขึ้น 4.76%|"
"“การปรับเพิ่มค่าอาหารกลางวันเป็นอัตราตามขนาดของโรงเรียน นอกจากจะส่งผลให้นักเรียนทุกคนได้รับอาหารกลางวันที่มีคุณภาพ ถูกต้องตามหลักโภชนาการแล้ว ยังเป็นการแก้ปัญหาให้แก่โรงเรียนขนาดเล็กโดยเฉพาะได้เป็นอย่างดี เนื่องจากปัจจุบันมีโรงเรียนขนาดเล็กทุกสังกัดรวมจำนวน 36,098 โรงเรียน คิดเป็นร้อยละ 63.90 ของโรงเรียนทั้งหมดที่รับเงินอุดหนุนค่าอาหารกลางวันนักเรียน ซึ่งมีอยู่จำนวน 51,637 โรงเรียน ขณะที่โรงเรียนขนาดเล็กต้องมีค่าใช้จ่ายโดยเฉลี่ยในการบริหารจัดการประกอบอาหารกลางวัน เช่น ค่าจ้างแม่ครัว ค่าอุปกรณ์ ฯลฯ ที่เป็นต้นทุนคงที่ สูงมากกว่าโรงเรียนขนาดใหญ่ ซึ่งการปรับเพิ่มค่าอาหารกลางวันในอัตราตามขนาดโรงเรียนครั้งนี้ จะช่วยให้โรงเรียนขนาดเล็กสามารถบริหารจัดการและจัดหาอาหารกลางวันให้กับน้อง ๆ ได้เป็นอย่างดีและเหมาะสม รวมถึงครบถ้วนตามหลักโภชนาการ 5 หมู่ ซึ่งจะส่งผลให้เด็ก ๆ สามารถสร้างการเรียนรู้ได้เป็นอย่างดีมีประสิทธิภาพ” นางสาวตรีนุชกล่าว","“การปรับเพิ่มค่าอาหารกลางวันเป็นอัตราตามขนาดของโรงเรียน นอกจากจะส่งผลให้นักเรียนทุกคนได้รับอาหารกลางวันที่มีคุณภาพ ถูกต้องตามหลักโภชนาการแล้ว ยังเป็นการแก้ปัญหาให้แก่โรงเรียนขนาดเล็กโดยเฉพาะได้เป็นอย่างดี เนื่องจากปัจจุบันมีโรงเรียนขนาดเล็กทุกสังกัดรวมจำนวน 36,098 โรงเรียน คิดเป็นร้อยละ 63.90 ของโรงเรียนทั้งหมดที่รับเงินอุดหนุนค่าอาหารกลางวันนักเรียน ซึ่งมีอยู่จำนวน 51,637 โรงเรียน ขณะที่โรงเรียนขนาดเล็กต้องมีค่าใช้จ่ายโดยเฉลี่ยในการบริหารจัดการประกอบอาหารกลางวัน เช่น ค่าจ้างแม่ครัว ค่าอุปกรณ์ ฯลฯ ที่เป็นต้นทุนคงที่ สูงมากกว่าโรงเรียนขนาดใหญ่ ซึ่งการปรับเพิ่มค่าอาหารกลางวันในอัตราตามขนาดโรงเรียนครั้งนี้ จะช่วยให้โรงเรียนขนาดเล็กสามารถบริหารจัดการและจัดหาอาหารกลางวันให้กับน้อง ๆ ได้เป็นอย่างดีและเหมาะสม รวมถึงครบถ้วนตามหลักโภชนาการ 5 หมู่ ซึ่งจะส่งผลให้เด็ก ๆ สามารถสร้างการเรียนรู้ได้เป็นอย่างดีมีประสิทธิภาพ” นางสาวตรีนุชกล่าว|"
"รมว.ศธ.กล่าวต่อว่า สำหรับการปรับเพิ่มค่าอาหารกลางวันเป็นอัตราตามขนาดของโรงเรียนดังกล่าว จะเริ่มใช้ในการจัดทำแผนงบประมาณปี 2567 โดยจะใช้งบประมาณทั้งสิ้น 28,365,864,000 บาท เพิ่มขึ้นจากเดิมที่กำหนดในอัตรา 21 บาทต่อคนต่อวัน เป็นเงิน 3,533,280,000 บาท ทั้งนี้ ครม.ยังมีมติเพิ่มเติมว่า สำหรับปีงบประมาณ 2566 ให้ทุกหน่วยงานที่เกี่ยวข้องเจียดจ่ายงบประมาณที่มีมาเป็นค่าอาหารกลางวันตามอัตราใหม่","รมว.ศธ.กล่าวต่อว่า สำหรับการปรับเพิ่มค่าอาหารกลางวันเป็นอัตราตามขนาดของโรงเรียนดังกล่าว จะเริ่มใช้ในการจัดทำแผนงบประมาณปี 2567 โดยจะใช้งบประมาณทั้งสิ้น 28,365,864,000 บาท เพิ่มขึ้นจากเดิมที่กำหนดในอัตรา 21 บาทต่อคนต่อวัน เป็นเงิน 3,533,280,000 บาท|ทั้งนี้ ครม.ยังมีมติเพิ่มเติมว่า สำหรับปีงบประมาณ 2566 ให้ทุกหน่วยงานที่เกี่ยวข้องเจียดจ่ายงบประมาณที่มีมาเป็นค่าอาหารกลางวันตามอัตราใหม่|"
หากไม่เพียงพอให้ขอรับการสนับสนุนตามระเบียบสำนักงบประมาณ ทาง ศธ.จะหารือร่วมกับสำนักงบประมาณ และทุกหน่วยงานที่เกี่ยวข้อง เพื่อหาแนวทางให้นักเรียนได้รับค่าอาหารกลางวันตามอัตราใหม่ โดยเร็วที่สุด,หากไม่เพียงพอให้ขอรับการสนับสนุนตามระเบียบสำนักงบประมาณ|ทาง ศธ.จะหารือร่วมกับสำนักงบประมาณ และทุกหน่วยงานที่เกี่ยวข้อง เพื่อหาแนวทางให้นักเรียนได้รับค่าอาหารกลางวันตามอัตราใหม่ โดยเร็วที่สุด|
"อย่างไรก็ตาม โรงเรียนที่ได้รับเพิ่มอัตราค่าอาหารกลางวัน จำนวน 51,637 โรงเรียน ประกอบด้วย โรงเรียนในสังกัดกระทรวงศึกษาธิการ ได้แก่ สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน (สพฐ.) สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน (สช.) สำนักงานส่งเสริมการศึกษานอกระบบและการศึกษาตามอัธยาศัย (กศน.), โรงเรียนสังกัดกระทรวงมหาดไทย กรมส่งเสริมการปกครองท้องถิ่น โรงเรียนตำรวจตระเวนชายแดน, สังกัดกระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์, สังกัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม, สังกัดกรุงเทพมหานคร และสังกัดเมืองพัทยา","อย่างไรก็ตาม โรงเรียนที่ได้รับเพิ่มอัตราค่าอาหารกลางวัน จำนวน 51,637 โรงเรียน ประกอบด้วย โรงเรียนในสังกัดกระทรวงศึกษาธิการ ได้แก่ สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน (สพฐ.) สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน (สช.) สำนักงานส่งเสริมการศึกษานอกระบบและการศึกษาตามอัธยาศัย (กศน.), โรงเรียนสังกัดกระทรวงมหาดไทย กรมส่งเสริมการปกครองท้องถิ่น โรงเรียนตำรวจตระเวนชายแดน, สังกัดกระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์, สังกัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม, สังกัดกรุงเทพมหานคร และสังกัดเมืองพัทยา|"
Wakanda Forever - ไอเดียของหนังมันทะเยอทะยานมาก กับการให้สองเผ่าที่คนละชุดความคิดมาปะทะกัน วากานด้าก็จะคิดแบบเชิงรับสุดๆ กูอยู่ประเทศกู มึงจะเข้ามาตีก็พร้อมรับมือ กับอีกเผ่าคือทาโลคานของเนมอร์ ที่เชื่อว่าเปิดก่อนได้เปรียบ ตบเกรียนให้จำ จะได้ไม่มารุกรานกูอีก,Wakanda Forever - ไอเดียของหนังมันทะเยอทะยานมาก กับการให้สองเผ่าที่คนละชุดความคิดมาปะทะกัน|วากานด้าก็จะคิดแบบเชิงรับสุดๆ กูอยู่ประเทศกู มึงจะเข้ามาตีก็พร้อมรับมือ กับอีกเผ่าคือทาโลคานของเนมอร์ ที่เชื่อว่าเปิดก่อนได้เปรียบ ตบเกรียนให้จำ จะได้ไม่มารุกรานกูอีก|
"ที่น่าสนใจคือในเรื่อง ทั้งคู่ไม่ได้ขัดแย้งในแง่เกลียดกันด้วยซ้ำ แค่มันไม่ลงรอยกันเฉยๆ
แต่เสียดายที่หนังมันมีเรื่องให้เล่าเยอะไป",ที่น่าสนใจคือในเรื่อง ทั้งคู่ไม่ได้ขัดแย้งในแง่เกลียดกันด้วยซ้ำ แค่มันไม่ลงรอยกันเฉยๆ|แต่เสียดายที่หนังมันมีเรื่องให้เล่าเยอะไป|
มันล้นเกินกว่าจะจุในหนังเกือบสามชั่วโมงได้หมด เพราะไหนจะต้องเล่าเรื่องเซ็ตใหม่ ปูเผ่าของเนมอร์ให้ทุกคนเข้าใจปูมมัน ไหนจะใส่เรื่องทีชาล่าตาย ไหนจะต้องรีบจบให้เคลียร์ๆเพื่อไปต่อเรื่องอื่น กลายเป็นว่าจุดขยี้สุดๆในตอนท้ายมันเลยเป๋ๆ,มันล้นเกินกว่าจะจุในหนังเกือบสามชั่วโมงได้หมด เพราะไหนจะต้องเล่าเรื่องเซ็ตใหม่ ปูเผ่าของเนมอร์ให้ทุกคนเข้าใจปูมมัน ไหนจะใส่เรื่องทีชาล่าตาย ไหนจะต้องรีบจบให้เคลียร์ๆเพื่อไปต่อเรื่องอื่น|กลายเป็นว่าจุดขยี้สุดๆในตอนท้ายมันเลยเป๋ๆ|
และก็รู้สึกคล้ายๆ กับ Doctor Strange 2 และหนังมาร์เวลยุคหลังๆ อีกหลายเรื่อง ตรงที่คิดว่าหนังมันจะไปสุดได้กว่านี้ถ้าไม่ใช่หนังมาร์เวล เหมือนสุดท้ายการเป็นหนังมาร์เวลมันขยี้แรงเกินไปไม่ได้ เพราะเดี๋ยวไปกระทบกับจักรวาลรวมๆ ไหนจะตัวละครมันต้องไปต่อเรื่องอื่น,และก็รู้สึกคล้ายๆ กับ Doctor Strange 2 และหนังมาร์เวลยุคหลังๆ อีกหลายเรื่อง ตรงที่คิดว่าหนังมันจะไปสุดได้กว่านี้ถ้าไม่ใช่หนังมาร์เวล|เหมือนสุดท้ายการเป็นหนังมาร์เวลมันขยี้แรงเกินไปไม่ได้ เพราะเดี๋ยวไปกระทบกับจักรวาลรวมๆ ไหนจะตัวละครมันต้องไปต่อเรื่องอื่น|
มันเลยสุดกว่านี้ไปไม่ได้แล้ว เลยแอบเสียดายเหมือนกัน แต่ถึงเราบ่นๆแบบนี้ แต่ระหว่างดูก็เอ็นจอยกับมันนะ ยังไงมันก็มีมาตรฐานของมันที่ดีอยู่,มันเลยสุดกว่านี้ไปไม่ได้แล้ว เลยแอบเสียดายเหมือนกัน|แต่ถึงเราบ่นๆแบบนี้ แต่ระหว่างดูก็เอ็นจอยกับมันนะ|ยังไงมันก็มีมาตรฐานของมันที่ดีอยู่|
/แต่เตือนนิด ว่าหนังมันค่อนข้างมืดหลายฉากมาก ยิ่งพวกฉากใต้น้ำคือโคตรมืด เมื่อวานไปดูแบบ IMAX 3D ใส่แว่นสามมิติคือแทบมองไม่เห็นอะไรเลย คิดว่าโรงปกติน่าจะดีสุดสำหรับเรื่องนี้,/แต่เตือนนิด ว่าหนังมันค่อนข้างมืดหลายฉากมาก ยิ่งพวกฉากใต้น้ำคือโคตรมืด|เมื่อวานไปดูแบบ IMAX 3D|ใส่แว่นสามมิติคือแทบมองไม่เห็นอะไรเลย|คิดว่าโรงปกติน่าจะดีสุดสำหรับเรื่องนี้|
วันนี้ Apple ร้องขอให้ซัพพลายเชนทั่วโลกออกมายอมรับปัญหาการปล่อยก๊าซเรือนกระจกพร้อมหาวิธีการกำจัดคาร์บอนอย่างครอบคลุม บริษัทจะประเมินการดำเนินงานของพาร์ทเนอร์ด้านการผลิตเพื่อกำจัดคาร์บอนในการดำเนินงานที่เกี่ยวข้องกับ Apple รวมถึงใช้ไฟฟ้าจากพลังงานหมุนเวียน พร้อมกับจะติดตามความคืบหน้าเป็นรายปี,วันนี้ Apple ร้องขอให้ซัพพลายเชนทั่วโลกออกมายอมรับปัญหาการปล่อยก๊าซเรือนกระจกพร้อมหาวิธีการกำจัดคาร์บอนอย่างครอบคลุม|บริษัทจะประเมินการดำเนินงานของพาร์ทเนอร์ด้านการผลิตเพื่อกำจัดคาร์บอนในการดำเนินงานที่เกี่ยวข้องกับ Apple รวมถึงใช้ไฟฟ้าจากพลังงานหมุนเวียน พร้อมกับจะติดตามความคืบหน้าเป็นรายปี|
การดำเนินงานของบริษัท Apple ทั่วโลกมีความเป็นกลางทางคาร์บอนตั้งแต่ปี 2020 และเรามุ่งมั่นเป็นอย่างสูงกับเป้าหมายที่จะเป็นกลางทางคาร์บอนทั่วทั้งซัพพลายเชนการผลิตและวงจรชีวิตของผลิตภัณฑ์ทั้งหมด,การดำเนินงานของบริษัท Apple ทั่วโลกมีความเป็นกลางทางคาร์บอนตั้งแต่ปี 2020 และเรามุ่งมั่นเป็นอย่างสูงกับเป้าหมายที่จะเป็นกลางทางคาร์บอนทั่วทั้งซัพพลายเชนการผลิตและวงจรชีวิตของผลิตภัณฑ์ทั้งหมด|
เนื่องจากผลกระทบจากการเปลี่ยนแปลงของสภาพภูมิอากาศทั่วโลกนั้นมีมากขึ้น Apple จึงได้ประกาศโครงการริเริ่มและการลงทุนใหม่ที่มุ่งกำจัดคาร์บอนในเศรษฐกิจโลกพร้อมกับส่งเสริมวิธีการแก้ไขปัญหาด้านสภาพภูมิอากาศสำหรับชุมชน,เนื่องจากผลกระทบจากการเปลี่ยนแปลงของสภาพภูมิอากาศทั่วโลกนั้นมีมากขึ้น Apple จึงได้ประกาศโครงการริเริ่มและการลงทุนใหม่ที่มุ่งกำจัดคาร์บอนในเศรษฐกิจโลกพร้อมกับส่งเสริมวิธีการแก้ไขปัญหาด้านสภาพภูมิอากาศสำหรับชุมชน|
โครงการเหล่านี้รวมถึงการลงทุนจำนวนมากกับพลังงานหมุนเวียนในยุโรป การร่วมมือที่จะช่วยสนับสนุนให้ธุรกิจเปลี่ยนมาใช้พลังงานสะอาด และการสนับสนุนใหม่สำหรับโครงการที่ช่วยขับเคลื่อนการกำจัดคาร์บอนและวิธีการแก้ไขปัญหาการเปลี่ยนแปลงของสภาพภูมิอากาศจากชุมชนทั่วโลก,โครงการเหล่านี้รวมถึงการลงทุนจำนวนมากกับพลังงานหมุนเวียนในยุโรป การร่วมมือที่จะช่วยสนับสนุนให้ธุรกิจเปลี่ยนมาใช้พลังงานสะอาด และการสนับสนุนใหม่สำหรับโครงการที่ช่วยขับเคลื่อนการกำจัดคาร์บอนและวิธีการแก้ไขปัญหาการเปลี่ยนแปลงของสภาพภูมิอากาศจากชุมชนทั่วโลก|
"""Apple จัดให้การต่อสู้กับการเปลี่ยนแปลงของสภาพภูมิอากาศเป็นหนึ่งในเรื่องสำคัญที่สุด เพราะช่วงเวลาเช่นนี้จะช่วยให้เราดำเนินการตามที่กล่าวไว้"" Tim Cook, CEO ของ Apple กล่าว","""Apple จัดให้การต่อสู้กับการเปลี่ยนแปลงของสภาพภูมิอากาศเป็นหนึ่งในเรื่องสำคัญที่สุด เพราะช่วงเวลาเช่นนี้จะช่วยให้เราดำเนินการตามที่กล่าวไว้"" Tim Cook, CEO ของ Apple กล่าว|"
"""เรารอคอยที่จะได้ร่วมมือกับซัพพลายเออร์เพื่อทำให้ซัพพลายเชนของ Apple เป็นกลางทางคาร์บอนภายในปี 2030 การตอบสนองต่อการเปลี่ยนแปลงของสภาพภูมิอากาศที่ Apple ไม่ได้หยุดแค่ที่บริษัทของเรา เราหวังว่าจะเป็นแรงกระเพื่อมที่สร้างการเปลี่ยนแปลงที่ยิ่งใหญ่กว่านั้น""","""เรารอคอยที่จะได้ร่วมมือกับซัพพลายเออร์เพื่อทำให้ซัพพลายเชนของ Apple เป็นกลางทางคาร์บอนภายในปี 2030 การตอบสนองต่อการเปลี่ยนแปลงของสภาพภูมิอากาศที่ Apple ไม่ได้หยุดแค่ที่บริษัทของเรา เราหวังว่าจะเป็นแรงกระเพื่อมที่สร้างการเปลี่ยนแปลงที่ยิ่งใหญ่กว่านั้น""|"
ในฐานะส่วนหนึ่งของการหารือกับซัพพลายเออร์ บริษัทได้ร่วมมือกับซัพพลายเชนทั่วโลกเพื่อกระตุ้นการดำเนินการให้งานที่เกี่ยวข้องกับ Apple มีความเป็นกลางทางคาร์บอน,ในฐานะส่วนหนึ่งของการหารือกับซัพพลายเออร์ บริษัทได้ร่วมมือกับซัพพลายเชนทั่วโลกเพื่อกระตุ้นการดำเนินการให้งานที่เกี่ยวข้องกับ Apple มีความเป็นกลางทางคาร์บอน|
บริษัทกำหนดให้มีการรายงานความคืบหน้าของเป้าหมายเหล่านี้ โดยเฉพาะการลดการปล่อยก๊าซคาร์บอนสโคป 1 และสโคป 2 ที่เกี่ยวข้องกับการผลิตของ Apple อีกทั้งจะติดตามและตรวจสอบความคืบหน้ารายปี Apple จะร่วมมือกับซัพพลายเออร์ที่เร่งทำงานและมีความก้าวหน้าในการกำจัดคาร์บอน,บริษัทกำหนดให้มีการรายงานความคืบหน้าของเป้าหมายเหล่านี้ โดยเฉพาะการลดการปล่อยก๊าซคาร์บอนสโคป 1 และสโคป 2 ที่เกี่ยวข้องกับการผลิตของ Apple อีกทั้งจะติดตามและตรวจสอบความคืบหน้ารายปี|Apple จะร่วมมือกับซัพพลายเออร์ที่เร่งทำงานและมีความก้าวหน้าในการกำจัดคาร์บอน|
นอกจากนี้ Apple ยังส่งเสริมให้ซัพพลายเออร์ออกมายอมรับปัญหาการปล่อยก๊าซคาร์บอนนอกเหนือจากการผลิตของ Apple เพื่อเป็นการให้ความสำคัญกับการใช้พลังงานสะอาดเป็นอันดับแรก,นอกจากนี้ Apple ยังส่งเสริมให้ซัพพลายเออร์ออกมายอมรับปัญหาการปล่อยก๊าซคาร์บอนนอกเหนือจากการผลิตของ Apple เพื่อเป็นการให้ความสำคัญกับการใช้พลังงานสะอาดเป็นอันดับแรก|
Apple ได้ลดการปล่อยก๊าซ 40% ตั้งแต่ปี 2015 ซึ่งเป็นส่วนหนึ่งของเป้าหมายที่บริษัทต้องการทำให้ได้ในปี 2030 โดยส่วนมากแล้วสามารถทำสำเร็จผ่านการประหยัดพลังงาน การออกแบบคาร์บอนต่ำ และการทำให้การผลิตของบริษัทเป็นกลางทางคาร์บอน รวมถึงการเปลี่ยนให้ซัพพลายเชนใช้ไฟฟ้าจากพลังงานหมุนเวียน,Apple ได้ลดการปล่อยก๊าซ 40% ตั้งแต่ปี 2015 ซึ่งเป็นส่วนหนึ่งของเป้าหมายที่บริษัทต้องการทำให้ได้ในปี 2030 โดยส่วนมากแล้วสามารถทำสำเร็จผ่านการประหยัดพลังงาน การออกแบบคาร์บอนต่ำ และการทำให้การผลิตของบริษัทเป็นกลางทางคาร์บอน รวมถึงการเปลี่ยนให้ซัพพลายเชนใช้ไฟฟ้าจากพลังงานหมุนเวียน|
ซัพพลายเออร์กว่า 200 นับเป็น 70% ของการลงทุนด้านการผลิตโดยตรงของ Apple ที่มุ่งมั่นจะใช้พลังงานสะอาด เช่น พลังงานลมหรือแสงอาทิตย์ในการผลิตทั้งหมดของ Apple,ซัพพลายเออร์กว่า 200 นับเป็น 70% ของการลงทุนด้านการผลิตโดยตรงของ Apple ที่มุ่งมั่นจะใช้พลังงานสะอาด เช่น พลังงานลมหรือแสงอาทิตย์ในการผลิตทั้งหมดของ Apple|
"พาร์ทเนอร์ด้านการผลิตหลักอย่าง Corning Incorporated, Nitto Denko, SK hynix, STMicroelectronics, TSMC และ Yuto ได้มุ่งมั่นที่จะขับเคลื่อนการผลิตทั้งหมดของ Apple ด้วยพลังงานหมุนเวียน 100%","พาร์ทเนอร์ด้านการผลิตหลักอย่าง Corning Incorporated, Nitto Denko, SK hynix, STMicroelectronics, TSMC และ Yuto ได้มุ่งมั่นที่จะขับเคลื่อนการผลิตทั้งหมดของ Apple ด้วยพลังงานหมุนเวียน 100%|"
ในการช่วยให้ซัพพลายเออร์ทำตามเป้าหมายและกล้าก้าวต่อไปไกลกว่านั้น Apple ได้มอบชุดแหล่งข้อมูลแบบ e-learning ฟรีและหลักสูตรฝึกอบรมแบบสดผ่านโครงการพลังงานสะอาด อีกทั้งยังทำงานอย่างใกล้ชิดกับซัพพลายเออร์และพาร์ทเนอร์ในท้องที่เพื่อค้นหาทางแก้ไขปัญหาพลังงานหมุนเวียนและกำจัดคาร์บอนอย่างมีประสิทธิภาพ,ในการช่วยให้ซัพพลายเออร์ทำตามเป้าหมายและกล้าก้าวต่อไปไกลกว่านั้น Apple ได้มอบชุดแหล่งข้อมูลแบบ e-learning ฟรีและหลักสูตรฝึกอบรมแบบสดผ่านโครงการพลังงานสะอาด อีกทั้งยังทำงานอย่างใกล้ชิดกับซัพพลายเออร์และพาร์ทเนอร์ในท้องที่เพื่อค้นหาทางแก้ไขปัญหาพลังงานหมุนเวียนและกำจัดคาร์บอนอย่างมีประสิทธิภาพ|
ตัวแทนของซัพพลายเออร์มากกว่า 150 รายได้เข้าร่วมการฝึกอบรมสดภายในปีนี้ปีเดียว,ตัวแทนของซัพพลายเออร์มากกว่า 150 รายได้เข้าร่วมการฝึกอบรมสดภายในปีนี้ปีเดียว|
